RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5130,15764432,Hicks,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0
5131,15631721,Millar,691,Germany,Male,38,9,163965.69,2,0,1,103511.26,0
5132,15707479,Fan,664,France,Male,40,7,125608.72,1,1,0,122073.48,0
5133,15579826,Young,439,France,Female,66,9,0,1,1,0,65535.56,0
5134,15668104,Kerr,479,Spain,Male,37,6,118433.94,1,0,1,160060.9,0
5135,15641604,Frolova,850,France,Female,55,10,98488.08,1,1,0,155879.57,1
5136,15587240,Vasilyev,518,France,Male,40,4,0,2,0,1,194416.58,0
5137,15680767,Sabbatini,717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0
5138,15601594,Ifeanacho,698,France,Female,51,6,144237.91,4,1,0,157143.61,1
5139,15589969,Capon,850,France,Male,34,6,0,1,0,1,52796.31,0
5140,15703728,Chieloka,700,Spain,Male,47,4,0,1,1,0,121798.52,1
5141,15617790,Hanson,626,France,Female,29,4,105767.28,2,0,0,41104.82,0
5142,15662500,Ts'ao,774,Spain,Male,32,9,0,2,1,0,10604.48,0
5143,15778526,Bradshaw,719,Spain,Female,48,5,0,2,0,0,78563.66,0
5144,15670584,Nkemakolam,646,Spain,Male,31,2,0,1,1,1,170821.43,1
5145,15748069,Clunie,485,France,Female,25,3,134467.26,1,1,1,113266.09,0
5146,15680597,Cover,784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0
5147,15628992,Esposito,850,Germany,Male,32,2,128647.98,2,0,0,54416.18,0
5148,15719624,Hodgson,669,France,Female,38,9,121858.98,1,1,0,130755.34,0
5149,15812767,Harvey,731,Spain,Male,70,3,0,2,1,1,141180.66,0
5150,15689201,Dobie,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,0
5152,15683618,Dyer,774,France,Female,35,3,121418.62,1,1,1,24400.37,0
5153,15799631,Chase,585,Spain,Male,36,10,0,2,1,1,180318.6,0
5154,15692259,Baresi,695,France,Female,29,9,0,2,1,0,111565.45,0
5155,15590966,Lo,729,Germany,Female,42,4,97495.8,2,0,0,2002.5,0
5156,15656426,Tyler,713,France,Female,42,3,0,2,0,0,82565.01,0
5157,15675256,Ts'ui,555,Spain,Male,33,5,127343.4,1,0,1,121789.3,0
5158,15751185,Aparicio,699,Spain,Female,50,0,158633.61,1,1,0,193785.87,0
5159,15789582,Macleod,587,France,Male,55,9,0,1,1,0,64593.07,0
5160,15651103,Sal,762,Spain,Female,69,9,183744.98,1,1,1,196993.69,0
5161,15672299,Yeh,510,France,Male,44,6,0,2,1,1,175518.31,0
5162,15772250,Udegbunam,842,Spain,Male,46,9,0,1,0,0,17268.02,0
5163,15763922,Alexandrov,608,France,Male,31,7,79962.92,2,1,0,60901.72,0
5164,15633870,Ozioma,850,France,Female,36,10,0,2,1,1,100750.03,0
5165,15624323,Atkins,642,France,Male,36,4,0,2,1,1,195224.91,0
5166,15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18,0
5167,15694644,Wood,455,Spain,Female,43,6,0,1,1,1,81250.79,0
5168,15587174,Kerr,726,France,Male,29,7,0,2,1,1,91844.14,1
5169,15579559,Chienezie,544,Spain,Male,30,8,145241.63,1,1,1,80676.83,0
5170,15775430,Tsou,651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0
5171,15623695,McKinnon,814,France,Female,31,4,0,2,1,1,142029.17,0
5172,15760849,Nwachukwu,537,France,Male,39,2,0,2,1,1,137651.6,0
5173,15813095,Nwebube,553,France,Male,37,2,0,2,1,0,33877.29,0
5174,15705281,Burt,800,Spain,Male,38,9,0,1,1,0,78744.39,0
5175,15812594,Ross,791,France,Male,34,7,0,2,1,0,96734.46,0
5176,15626322,Lees,699,Spain,Female,29,9,127570.93,2,1,0,164756.81,0
5177,15723105,Feetham,756,France,Female,28,6,0,1,1,1,164394.65,0
5178,15588449,Chuang,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1
5179,15794849,Aitken,850,Germany,Male,22,7,91560.58,2,0,0,10541.38,0
5180,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0
5181,15799720,Coburn,569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0
5182,15711287,Ahmed,661,Spain,Female,35,5,128415.45,1,1,0,142626.49,0
5183,15613102,Ogochukwu,670,France,Female,31,2,57530.06,1,1,1,181893.31,1
5184,15621440,Soto,694,France,Male,38,1,0,2,0,1,156858.2,0
5185,15677146,Obiajulu,728,France,Female,28,4,142243.54,2,1,0,33074.51,0
5186,15801169,Yegorova,764,Germany,Female,39,9,138341.51,1,1,0,50072.94,1
5187,15722425,Lucchese,639,France,Male,32,9,0,2,1,0,111340.36,0
5188,15682421,Talbot,683,France,Female,30,2,0,2,0,1,100496.84,1
5189,15691910,Lu,663,Spain,Male,30,4,0,3,1,0,101371.05,0
5190,15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
5191,15579548,Nicholson,735,Spain,Male,36,5,0,2,1,0,105152.17,0
5192,15681075,Chukwualuka,682,France,Female,58,1,0,1,1,1,706.5,0
5193,15607884,Wallace,663,France,Female,39,8,0,2,1,1,101168.9,0
5194,15767757,Pisano,562,Spain,Female,29,9,120307.58,1,1,1,6795.61,0
5195,15791550,Kelly,696,France,Male,27,4,87637.26,2,0,0,196111.35,0
5196,15658589,Brady,850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0
5197,15670822,Palmer,719,France,Female,22,7,114415.84,1,1,1,177497.4,0
5198,15629744,Tan,804,France,Female,71,8,0,2,0,1,147995.96,0
5199,15660768,L?,604,France,Male,40,1,84315.02,1,0,0,36209.1,0
5200,15726310,Mordvinova,782,Spain,Female,27,3,0,2,1,0,143614.01,0
5201,15641298,Corones,512,Germany,Male,42,9,93955.83,2,1,0,14828.54,0
5202,15625675,Clements,569,France,Male,36,1,67087.69,1,1,0,154775.7,0
5203,15713354,Morrice,597,Germany,Female,22,6,101528.61,1,1,0,70529,1
5204,15633866,Hsiung,753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0
5205,15704231,Barrett,430,France,Female,33,8,0,1,1,1,69759.91,0
5206,15735400,Kanayochukwu,756,France,Male,28,8,179960.2,1,1,0,89938.08,0
5207,15632826,Tardent,493,France,Male,38,3,134006.77,1,1,0,89578.32,0
5208,15751022,Bowhay,777,Germany,Female,37,10,121532.17,2,1,1,73464.88,0
5209,15664737,Lei,779,Spain,Female,38,7,0,2,1,1,138542.87,0
5210,15681126,Baker,702,Spain,Female,38,2,0,1,1,1,161888.63,0
5211,15738954,Pisano,551,France,Male,35,7,129717.3,2,0,0,86937.2,0
5212,15662263,Castillo,749,Germany,Male,22,4,94762.16,2,1,1,42241.54,0
5213,15621611,Gibson,742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1
5214,15783752,Lindsay,752,Germany,Male,29,4,129514.99,1,1,1,102930.46,0
5215,15709474,Macnamara,740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1
5216,15701280,Romano,576,France,Male,24,3,0,1,0,1,78498.04,1
5217,15671104,Aksakova,637,Spain,Male,43,3,172196.23,1,1,1,104769.96,0
5218,15796434,Farnsworth,724,France,Male,28,5,97612.12,1,1,1,96498.14,0
5219,15781505,Giordano,685,France,Male,20,4,104719.94,2,1,0,38691.34,0
5220,15625819,Arnold,625,France,Female,38,7,0,1,1,0,164804.02,0
5221,15753174,Thompson,571,Germany,Male,37,9,139592.98,3,1,0,104152.65,1
5222,15654067,Koch,584,Spain,Female,29,4,0,2,1,0,88866.92,0
5223,15724719,Jones,550,France,Female,22,7,139096.85,1,1,0,129890.94,0
5224,15624695,Otitodilinna,662,Spain,Female,72,7,140301.72,1,0,1,179258.67,0
5225,15718216,Fleetwood-Smith,803,Spain,Male,43,3,0,1,1,0,72051.44,0
5226,15586300,Chinonyelum,615,France,Male,66,7,0,2,1,1,74580.8,0
5227,15783349,Montague,481,Spain,Male,39,1,111233.09,1,1,1,123995.15,0
5228,15725767,Milani,701,France,Male,23,3,0,2,1,0,38960.59,0
5229,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27,0
5230,15793585,Anderson,675,France,Male,35,8,0,2,1,1,56642.97,0
5231,15576641,Crawford,733,Germany,Male,40,5,125725.02,2,1,1,50783.1,0
5232,15749519,Lin,822,France,Male,38,6,128289.7,3,1,0,9149.96,1
5233,15684960,Yewen,559,France,Female,46,5,0,1,1,0,21006.1,1
5234,15591286,Simmons,731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
5235,15668323,Mbadiwe,678,France,Female,41,1,143443.61,1,1,0,196622.28,1
5236,15608528,Munro,645,France,Female,68,9,0,4,1,1,176353.87,1
5237,15645184,Graham,701,France,Male,29,2,0,2,1,0,176943.59,0
5238,15702566,Lombardo,554,Spain,Male,26,8,149134.46,1,1,1,177966.24,0
5239,15660840,Kalinin,723,France,Male,30,3,124119.54,1,1,0,162198.32,0
5240,15750811,Woodward,766,Germany,Male,44,3,116822.7,1,0,0,197643.24,0
5241,15733842,Pirozzi,597,France,Female,24,1,103219.47,1,1,0,60420.07,0
5242,15581526,Iweobiegbulam,574,France,Male,41,1,0,2,0,0,70550,0
5243,15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1
5244,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
5245,15702190,Fan,672,Spain,Male,43,5,0,2,1,1,64515.5,0
5246,15588517,Sun,717,France,Male,38,7,0,2,1,1,158580.05,0
5247,15801863,Marino,521,France,Female,32,2,136555.01,2,1,1,129353.21,0
5248,15584271,Donaldson,633,France,Male,59,5,0,1,1,1,137273.97,0
5249,15700366,Burton,669,France,Male,39,3,119452.03,1,1,1,171575.54,0
5250,15804038,Quinn,740,France,Male,44,9,0,1,0,1,96528,1
5251,15720820,Sabbatini,462,Germany,Female,24,9,69881.09,2,0,1,64421.02,0
5252,15743759,Brooks,619,France,Male,39,5,0,2,1,1,158444.61,0
5253,15749947,Black,665,France,Female,44,7,0,2,1,1,66548.58,0
5254,15670496,Schwartz,655,Spain,Female,27,9,0,2,0,0,108008.05,0
5255,15746664,Ts'ui,463,Spain,Male,20,8,204223.03,1,1,0,128268.39,0
5256,15745533,Sargent,799,France,Female,63,1,110314.21,2,1,0,37464,1
5257,15761497,Udinesi,713,Spain,Female,48,1,163760.82,1,0,0,157381.14,1
5258,15628600,Lee,807,Germany,Female,31,1,141069.18,3,1,1,194257.11,0
5259,15627002,Taylor,728,France,Male,38,1,115934.74,1,1,1,139059.05,0
5260,15614635,Kepley,582,France,Male,52,2,151457.88,1,0,1,40893.61,0
5261,15731281,Ozuluonye,704,Germany,Female,35,3,154206.07,2,1,1,40261.49,0
5262,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,0
5263,15659194,Mishina,628,France,Male,30,8,89182.09,1,1,1,13126.9,0
5264,15745030,Trevisano,809,Germany,Male,41,1,79706.25,2,1,0,165675.01,0
5265,15691817,Iloerika,547,Spain,Female,44,5,0,3,0,0,5459.07,1
5266,15707488,Tan,560,France,Female,27,5,0,2,1,0,131919.48,0
5267,15784700,Chikelu,811,France,Male,31,7,117799.28,1,1,1,182372.35,0
5268,15710397,Lin,584,France,Male,26,4,0,2,1,0,147600.54,0
5269,15687648,Nicholson,691,France,Male,28,1,0,2,0,0,92865.41,0
5270,15732281,Ugoji,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
5271,15607230,Michel,588,Germany,Male,33,9,150186.22,2,1,1,65611.01,0
5272,15567630,Bruce,721,Germany,Male,40,6,100275.88,1,1,0,138564.48,1
5273,15587507,Feng,850,France,Male,47,6,0,1,1,0,187391.02,1
5274,15733904,McDonald,529,France,Male,32,9,147493.89,1,1,0,33656.35,0
5275,15709511,Watt,622,France,Male,43,8,0,2,1,0,100618.17,0
5276,15579616,Goodwin,683,France,Female,42,8,0,2,0,1,198134.9,0
5277,15694852,Arcuri,575,France,Male,29,4,121823.4,2,1,1,50368.87,0
5278,15589924,Rapuluolisa,577,Spain,Female,40,1,0,2,1,1,108787,0
5279,15799300,Kao,510,Germany,Male,31,0,113688.63,1,1,0,33099.41,1
5280,15731330,Tsui,652,Spain,Female,40,7,100471.34,1,1,1,124550.88,0
5281,15694129,Summers,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
5282,15620372,Cross,687,Spain,Male,31,3,0,2,0,0,48228.1,0
5283,15744622,Osorio,822,France,Male,32,8,116358,1,1,0,108798.36,0
5284,15799815,Bobrov,656,Germany,Female,23,4,163549.63,1,0,1,21085.12,0
5285,15759250,Barnett,745,Germany,Male,51,3,99183.9,1,1,1,28922.25,0
5286,15732643,Pike,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
5287,15690540,Gearheart,684,Spain,Female,41,1,134177.06,1,0,0,177506.66,0
5288,15803078,Bruno,635,Spain,Female,38,1,0,2,1,0,90605.05,0
5289,15652180,Egobudike,582,France,Male,30,2,0,2,1,1,132029.95,0
5290,15741195,Okechukwu,613,Spain,Male,19,5,0,1,1,1,176903.35,0
5291,15743490,Zikoranachidimma,795,Germany,Female,56,9,94348.94,1,1,0,29239.29,1
5292,15575510,Milanesi,659,France,Female,32,2,155584.21,1,0,1,153662.88,0
5293,15732610,Ahern,745,France,Female,28,6,0,2,1,0,154389.18,0
5294,15602909,Dickson,604,Spain,Female,41,10,0,2,1,1,166224.39,0
5295,15734058,Anayochukwu,509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0
5296,15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
5297,15702462,Fiorentini,619,Spain,Female,44,6,52831.13,1,1,1,112649.22,1
5298,15683416,Russo,572,Germany,Male,51,8,97750.07,3,1,1,193014.26,1
5299,15794187,Young,695,France,Male,36,6,114007.5,2,1,0,118120.88,0
5300,15792989,Bianchi,543,France,Female,71,1,104308.77,1,1,1,25650.04,0
5301,15613734,Fallaci,640,France,Female,33,6,84719.13,2,1,1,113048.79,0
5302,15606177,Crawford,672,France,Male,39,2,0,2,1,0,87372.49,0
5303,15636700,Marsh,701,France,Male,39,9,140236.98,1,0,1,146651.99,0
5304,15645766,Kosisochukwu,634,Spain,Male,25,9,0,2,1,1,8227.91,0
5305,15671345,Piccio,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0
5306,15652469,Nevels,699,France,Male,27,1,0,2,1,0,93003.21,0
5307,15749638,Kaodilinakachukwu,605,France,Female,51,9,104760.82,1,1,1,165574.54,1
5308,15728706,Amaechi,534,France,Female,49,7,0,1,1,0,13566.48,1
5309,15735439,P'an,449,Spain,Female,31,1,113693,1,0,0,82796.29,0
5310,15778696,Ikemefuna,684,Spain,Female,36,5,174180.39,1,1,0,119830.08,0
5311,15624744,Tai,622,Germany,Male,42,9,115766.26,1,0,0,72155.85,1
5312,15584338,Winn,714,France,Female,40,0,0,2,1,0,62762.12,0
5313,15726178,Hardy,712,Spain,Female,48,8,0,2,1,0,183235.33,0
5314,15794939,Chiu,783,France,Female,72,5,121215.9,2,1,1,105206.48,0
5315,15788068,Lopez,743,Germany,Male,45,10,144677.19,3,1,0,22512.44,1
5316,15572956,Steen,683,France,Male,36,5,115350.63,1,1,1,122305.91,0
5317,15780386,Ferri,654,Spain,Male,40,5,105683.63,1,1,0,173617.09,0
5318,15791114,Yegorova,700,France,Male,37,1,135179.49,1,1,0,160670.37,0
5319,15708046,Knowles,744,Spain,Male,31,0,117551.23,1,1,0,158958.9,0
5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
5321,15591550,Bianchi,525,Spain,Male,36,3,77910.23,1,1,0,67238.01,0
5322,15639368,Pipes,732,France,Male,25,0,110942.9,1,0,0,172576.56,0
5323,15699830,Doherty,721,France,Female,40,7,0,2,1,1,122580.48,0
5324,15569264,Yobanna,622,France,Male,32,5,179305.09,1,1,1,149043.78,0
5325,15595158,Hsu,654,Germany,Male,31,5,150593.59,2,1,1,105218.45,0
5326,15599126,Russell,529,France,Female,43,0,123815.86,1,1,1,78463.99,1
5327,15650575,Payne,720,Spain,Female,59,6,0,2,1,1,160849.43,1
5328,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
5329,15680234,Bray,667,Germany,Male,27,2,138032.15,1,1,0,166317.71,0
5330,15592230,Seleznyov,620,France,Male,41,3,0,2,1,1,137309.06,0
5331,15626212,Wark,616,France,Male,29,9,0,1,1,1,166984.44,0
5332,15700627,Y?,637,Germany,Female,46,2,143500.82,1,1,0,166996.46,1
5333,15782641,Brown,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,0
5334,15784445,Huang,717,Spain,Male,33,1,99106.73,1,0,0,194467.23,0
5335,15813681,Zito,786,Germany,Male,24,2,120135.55,2,1,1,125449.47,0
5336,15596649,Bailey,651,France,Female,39,8,0,1,1,0,137452.57,0
5337,15700460,Allnutt,530,France,Female,55,4,120905.03,1,0,1,123475.88,1
5338,15724076,Christie,815,Spain,Female,57,5,0,3,0,0,38941.44,1
5339,15784000,Pope,715,Germany,Female,34,9,102277.52,1,0,0,177852.57,1
5340,15733966,Johnstone,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
5341,15612667,Bird,680,Spain,Male,42,0,0,1,1,0,136377.21,0
5342,15654025,Jones,646,France,Female,51,4,101629.3,1,0,0,130541.1,0
5343,15589431,Pedder,807,Germany,Male,47,1,171937.27,1,1,1,65636.92,0
5344,15578238,Calabrese,727,France,Male,47,7,0,2,1,0,193305.35,0
5345,15566269,Chialuka,787,France,Male,25,5,0,2,1,0,47307.9,0
5346,15639217,McKenzie,806,France,Male,34,6,0,2,0,0,100809.99,0
5347,15688644,Holloway,603,France,Male,31,1,129743.75,1,1,0,109145.2,0
5348,15662426,Tang,649,Spain,Male,32,1,0,1,0,1,91167.19,1
5349,15720511,Byrne,547,Germany,Male,41,3,151191.31,1,1,0,175295.89,1
5350,15567246,Selwyn,684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0
5351,15647965,Genovese,477,France,Female,57,9,114023.64,2,1,1,71167.17,1
5352,15679048,Koger,558,Germany,Male,41,2,124227.14,1,1,1,111184.67,0
5353,15675749,Baranov,695,France,Female,23,1,0,2,1,1,141756.32,0
5354,15782181,Greco,592,Spain,Male,35,6,80285.16,1,1,0,72678.75,1
5355,15795738,Owens,789,France,Male,31,4,175477.15,1,1,1,172832.9,0
5356,15773751,Y?,597,France,Female,29,1,132144.35,1,1,0,158086.33,0
5357,15655436,Kendall,839,Germany,Male,47,2,136911.07,1,1,1,168184.62,1
5358,15691396,Ko,405,Germany,Male,31,5,133299.67,2,1,1,72950.14,0
5359,15796958,Tang,658,France,Male,39,7,0,2,1,0,48378.4,0
5360,15801832,Lombardo,684,Germany,Male,42,1,117691,1,1,1,23135.65,1
5361,15661349,Perkins,633,France,Male,35,10,0,2,1,0,65675.47,0
5362,15719265,Feng,589,France,Male,46,9,0,2,1,0,170676.67,0
5363,15779985,Lo,750,Germany,Female,37,1,133199.71,2,1,1,27366.77,0
5364,15663410,Piccio,771,Spain,Male,51,5,135506.58,3,1,1,152479.64,1
5365,15704144,Mazzanti,812,Germany,Male,33,2,127154.14,2,0,1,105383.49,0
5366,15774104,Chukwualuka,539,Spain,Male,39,2,0,2,1,1,48189.94,0
5367,15812230,Elliot,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0
5368,15742848,Gratton,673,France,Male,41,5,0,1,1,1,65657.29,0
5369,15745326,Carandini,538,France,Female,62,3,75051.49,1,0,0,17682.02,1
5370,15674541,Robinson,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
5371,15728564,Lo,682,France,Male,41,6,0,2,0,1,134158.09,1
5372,15580701,Ma,712,France,Male,33,3,153819.58,1,1,0,79176.09,1
5373,15688973,Vinogradova,598,Spain,Female,39,5,0,2,1,1,83103.46,0
5374,15709412,H?,776,Spain,Male,30,6,0,2,0,1,63908.86,0
5375,15607753,Alexandrova,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0
5376,15705352,Yang,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0
5377,15602500,Maslova,850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0
5378,15672437,Buccho,642,France,Male,72,1,160541,2,1,1,142223.94,0
5379,15720968,Young,606,Germany,Male,27,2,130274.26,2,1,0,147533.09,0
5380,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
5381,15768219,Sung,850,Spain,Male,36,0,0,2,1,0,141242.57,0
5382,15663883,Hansen,850,Germany,Male,32,9,141827.33,2,1,1,149458.73,0
5383,15589296,Brown,724,France,Female,40,6,110054.45,1,1,1,86950.72,0
5384,15586425,Lo Duca,579,France,Male,28,4,0,2,1,1,176925.69,0
5385,15679813,Ellis,727,Spain,Male,28,1,0,1,1,0,40357.39,0
5386,15681410,Korff,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
5387,15668283,Gardiner,642,France,Male,48,9,118317.27,4,0,0,78702.98,1
5388,15624072,Kiernan,669,Spain,Male,22,10,0,2,1,0,176163.74,0
5389,15669664,Thompson,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
5390,15682728,Mathews,774,France,Female,32,4,0,2,0,0,114899.13,0
5391,15573851,Macrossan,735,France,Female,38,1,0,3,0,0,92220.12,1
5392,15733661,Illingworth,639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0
5393,15710012,Bowen,738,Spain,Male,44,2,0,2,1,0,43018.82,1
5394,15763327,Craig,835,France,Male,32,8,124993.29,2,1,1,27548.06,0
5395,15668853,Menhennitt,637,Spain,Female,44,0,157622.58,1,1,1,120454.2,0
5396,15639303,Moore,589,Germany,Male,48,5,126111.61,1,0,1,133961.19,0
5397,15691011,Shoebridge,591,France,Male,42,9,161651.37,2,1,1,131753.97,0
5398,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
5399,15648933,Reilly,831,Germany,Male,44,3,111100.98,1,1,1,28144.07,1
5400,15628904,Bowen,733,Spain,Male,35,8,102918.38,1,1,1,45959.86,0
5401,15644788,Fyodorov,731,France,Female,30,5,0,2,1,0,189528.72,0
5402,15598161,Clements,654,France,Male,47,10,0,2,1,0,170481.98,0
5403,15745624,McKenzie,828,France,Male,37,4,0,2,1,0,94845.45,0
5404,15733169,Craig,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0
5405,15801417,Iloerika,657,France,Male,37,4,82500.28,1,1,1,115260.72,0
5406,15592707,Dolgorukova,531,Germany,Female,64,2,175754.87,2,1,1,60721.4,0
5407,15593954,Eva,516,France,Female,47,6,109387.33,1,0,0,121365.45,0
5408,15714431,Yeh,561,France,Male,37,1,100443.36,2,0,1,101693.73,0
5409,15638257,P'an,682,Spain,Female,54,0,83102.72,2,1,1,54132.93,0
5410,15690939,Howe,575,Spain,Male,28,7,0,1,1,1,10666.05,0
5411,15723613,Jenkins,623,France,Female,28,4,0,2,1,0,41227.67,0
5412,15813640,Shih,642,France,Female,40,7,0,2,1,0,10712.82,0
5413,15707322,Nnamdi,779,France,Female,48,2,115290.27,1,0,0,98912.69,1
5414,15588918,Mitchell,671,France,Female,42,6,0,2,1,0,197202.48,0
5415,15600357,Findlay,495,France,Female,40,1,140197.71,2,1,0,150720.39,0
5416,15747014,Pisani,850,France,Female,28,1,105245.34,1,0,1,74780.13,0
5417,15809830,Belisario,630,France,Male,50,8,0,2,0,1,79377.45,0
5418,15662245,Pomeroy,588,France,Male,32,1,0,2,1,1,8763.87,0
5419,15651075,Ibrahimova,562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0
5420,15594456,K?,740,Spain,Female,56,4,99097.33,1,1,1,85016.64,1
5421,15583462,Graham,695,France,Male,28,5,171069.39,2,1,1,88689.4,0
5422,15757661,Trevisano,589,France,Female,39,7,0,2,0,0,95985.64,0
5423,15729117,Trevisano,607,France,Female,31,1,102523.88,1,1,1,166792.71,0
5424,15749671,K?,794,France,Male,35,6,0,2,1,1,68730.91,0
5425,15566253,Manning,580,Germany,Male,44,9,143391.07,1,0,0,146891.07,1
5426,15595153,Tucker,644,Germany,Female,44,8,106022.73,2,0,0,148727.42,0
5427,15698572,Schaffer,636,Spain,Female,36,1,0,1,1,0,43134.58,0
5428,15674149,Esomchi,599,Germany,Male,36,3,128960.21,2,1,1,40318.33,0
5429,15623082,Ch'ang,507,France,Female,35,2,0,2,1,0,97633.93,0
5430,15797905,Walker,682,France,Female,48,7,0,2,1,0,65069.03,0
5431,15746028,Chu,714,France,Female,24,7,0,2,1,0,166335,0
5432,15582951,Crawford,696,France,Female,25,8,126442.59,1,1,0,121904.44,0
5433,15616471,Milne,599,Spain,Male,51,0,0,1,1,1,175235.99,0
5434,15641575,Anenechukwu,577,France,Male,37,2,127261.35,1,1,0,56185.05,0
5435,15638803,Donaldson,733,Spain,Female,32,5,0,2,1,0,131625.14,0
5436,15808283,Kelly,647,France,Female,33,4,0,1,1,0,152323.04,0
5437,15811200,Ts'ao,831,France,Female,34,2,0,2,0,0,165840.94,0
5438,15733476,Gonzalez,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
5439,15633274,Tai,679,France,Male,34,7,160515.37,1,1,0,121904.14,0
5440,15582168,Muravyova,713,Germany,Female,61,4,149525.34,2,1,0,123663.63,0
5441,15807269,Milanesi,690,Germany,Male,43,2,166522.78,1,0,0,119644.59,1
5442,15602979,Lin,751,France,Male,29,1,135536.5,1,1,0,66825.33,0
5443,15660417,Lambert,613,Germany,Female,43,10,120481.69,1,0,0,94875.03,1
5444,15590199,Temple,701,Spain,Male,28,1,103421.32,1,0,1,76304.73,0
5445,15641794,Ridley,698,France,Male,33,5,135658.73,2,0,1,39755,0
5446,15779174,Young,451,France,Female,36,2,0,2,1,1,180142.42,0
5447,15785547,Slye,665,France,Male,28,8,191402.82,2,1,0,83238.4,0
5448,15795124,Pan,726,Germany,Male,50,9,94504.35,1,0,1,5078.9,0
